Math.abs(e[$])>maxAbsoluteValue	1
position + $ != suffixPos	1
$[0] == Calendar.HOUR_OF_DAY	1
$.isPrimitive() == false	1
++$ > maximalIterationCount	1
$.wrappedFactory == null	1
Math.abs(e[m]) + $ == delta	1
$ > year	1
$.getValue() == value	1
$ - 1 + srcPos >= 8	1
$.charAt(pos + 1) == '-'	1
$ instanceof ExtendedFirstOrderDifferentialEquations	1
$ >= args.length	1
$.charAt(0) == 'p'	1
$ < _shortest	1
$ + i >= len	1
$.iUntilYear == Integer.MAX_VALUE	1
$ instanceof CharRange	1
$[i] > previous	1
$.length()>2	1
$.getIndex() < 0	1
zval[$].length != yLen	1
($ - 1) * 16 + dstPos >= 32	1
$.getParameterTypes().length > 0	1
$<rdwarf	1
c[$.getIndex()] != END_FE	1
$.getYears() == 0	1
caches[$]==null	1
$ != index	1
$.compareTo(loopRangeField) > 0	1
$.contains(varName) == false	1
chars[$] == 'F'	1
($ & 0x7fffffff) == scaled	1
(($ << (64 - 6)) >> (64 - 6)) == units	1
$ > otherMillis	1
gregorian.millisOfDay().get($) == 0	1
(nHex - 1) * 4 + $ >= 32	1
lastRangeField.compareTo($) < 0	1
$ >= 10	1
$ >= 12	1
$ >= 15	1
$ instanceof LenientChronology == false	1
$ <= position	1
$>x3max	1
compare(value, $, true) < 0	1
$ == seqEnd	1
overlaps($) == false	1
$.charAt(0) == 'P'	1
$.charAt(0)=='-'	1
$ <= 56191	1
matcher.isMatch(buf, $, startIndex, len) > 0	1
MemberUtils.compareParameterTypes(ctor.getParameterTypes(), result .getParameterTypes(), $) < 0	1
($ = iLowerLimit) != null	1
((initial - $) * (max -initial)) < 0	1
$.getMonths() > 4	1
$ == RANGE_MONTH_MONDAY	1
$ <= 3	1
matcher.isMatch(buf, i, startIndex, $) > 0	1
str.charAt($ + 2) == '-'	1
$ != lastLocal	1
(off + $) > b.length	1
$ > beg	1
str.charAt($) != '0'	1
$ > 16	1
ret.charAt($ - 1) == CharUtils.CR	1
$ > 10	1
$ > 18	1
(endMatchLen = $.isMatch(chars, pos, offset, bufEnd)) != 0	1
$.length != a2.length	1
iChronology.getWeeksInYear($) <= 52	1
$ < 0x1000	1
iTypes[$] == type	1
$ instanceof LenientChronology	1
$ >= maxValue	1
$.indexOf(str.charAt(i)) >= 0	1
$ + length != suffixPos	1
getFieldValue($) != Long.MAX_VALUE	1
clazz.isInstance($) == false	1
digitCount(text, $, 2) < 2	1
$ - 1 + srcPos >= 64	1
$.getMinimumValue() != 0	1
$.getRangeDurationField().getType() != lastType	1
($ - 1) * 4 + dstPos >= 32	1
($ - 1) * 8 + srcPos >= 16	1
$ instanceof FastDatePrinter	1
(nHex - 1) * 4 + $ >= 64	1
$ > 365	1
$ instanceof FastDateParser	1
$ instanceof Error	1
$ == H	1
Math.abs(e[$]) + delta == delta	1
$ == M	1
$ == zone	1
$ == S	1
$ instanceof RealMatrixImpl	1
$ == d	1
$ == m	1
$ == s	1
$ == y	1
$.get(Calendar.HOUR_OF_DAY) == 0	1
get($) == DateTimeConstants.BCE	1
$ < overlapStart	1
$.charAt(index + 1) == 'u'	1
($ - 1) * 32 + srcPos >= 64	1
$ == 5	1
$ >= 25	1
$ instanceof LenientDateTimeField	1
($ + length) > chars.length	1
$ != result	1
$ == Calendar.MINUTE	1
str.indexOf($) == INDEX_NOT_FOUND	1
input.charAt($ + 1) == 'u'	1
$ != longestStrLen	1
Precision.compareTo($[i], 0.0, epsilon) < 0	1
$.getZone() != newZone	1
add(subtrahendInstant, $) < minuendInstant	1
($ - 1) * 4 + srcPos >= 32	1
$ > _longest	1
$ < minFields	1
