PolygonSpriteBatch.java,setShader,THIS,PolygonSpriteBatch,0,DEF,$ == null=0.572308421135,$ != null=0.204055070877,$.size++ >= $.threshold=0.00192281091586,$.ordered=0.00156579155009,$.size == 0=0.00122365739662,key.equals(keyTable[$])=0.000489181780722,$-- > 0=0.000481475319248,$.drawing=0.000479447568068,$ > 0=0.000394109287299,$.hasZeroValue=0.000344865140505,
PolygonSpriteBatch.java,setShader,THIS,PolygonSpriteBatch,1,DEF,$ == null=0.572219967842,$ != null=0.20402354002,$.size++ >= $.threshold=0.00192251370754,$.ordered=0.00156554952264,$.size == 0=0.00122346822172,key.equals(keyTable[$])=0.00048910616897,$-- > 0=0.000481400900753,$.drawing=0.000479373469716,$ == 0=0.0004063724773,$ > 0=0.000389552849811,
PolygonSpriteBatch.java,setShader,THIS,PolygonSpriteBatch,0,DEF,$ == null=0.572308421135,$ != null=0.204055070877,$.size++ >= $.threshold=0.00192281091586,$.ordered=0.00156579155009,$.size == 0=0.00122365739662,key.equals(keyTable[$])=0.000489181780722,$-- > 0=0.000481475319248,$.drawing=0.000479447568068,$ > 0=0.000394109287299,$.hasZeroValue=0.000344865140505,
PolygonSpriteBatch.java,setShader,THIS,PolygonSpriteBatch,1,DEF,$ == null=0.572219967842,$ != null=0.20402354002,$.size++ >= $.threshold=0.00192251370754,$.ordered=0.00156554952264,$.size == 0=0.00122346822172,key.equals(keyTable[$])=0.00048910616897,$-- > 0=0.000481400900753,$.drawing=0.000479373469716,$ == 0=0.0004063724773,$ > 0=0.000389552849811,
PolygonSpriteBatch.java,getShader,THIS,PolygonSpriteBatch,0,RET,$ == null=0.565585494041,$ != null=0.201658025384,$.size == 0=0.012632874772,$.size++ >= $.threshold=0.00180927617475,key.equals(keyTable[$])=0.00158552033827,$.ordered=0.00154739816207,$-- > 0=0.00057047791779,$ == 0=0.000560486572795,$.drawing=0.00047381548211,$ < 0=0.000341200968251,
Polyline.java,Polyline,THIS,Polyline,0,IllegalArgumentException,$ == null=0.57171946764,$ != null=0.203845083714,$.size++ >= $.threshold=0.00241246609949,$.ordered=0.00156418012921,$.size == 0=0.00126418634318,$ < 0=0.000682827958371,key.equals(keyTable[$])=0.000488678342663,$-- > 0=0.000480979826534,$.drawing=0.000478954170831,$ == 0=0.00037322533899,
Polyline.java,Polyline,vertices,float[],0,IllegalArgumentException,$=0.102759376168,$ == 0=0.0301950834692,$ < 0=0.0216122828424,$ != 0=0.0100960368291,$ >= 0=0.00919979438186,$ > 0=0.00550617510453,$ == null=0.00206829281524,key.equals(keyTable[$])=0.00186267064419,$.size++ >= $.threshold=0.00108441431075,$.size == 0=0.000873494194821,
Polyline.java,getTransformedVertices,THIS,Polyline,0,RET,$ == null=0.565585494041,$ != null=0.201658025384,$.size == 0=0.012632874772,$.size++ >= $.threshold=0.00180927617475,key.equals(keyTable[$])=0.00158552033827,$.ordered=0.00154739816207,$-- > 0=0.00057047791779,$ == 0=0.000560486572795,$.drawing=0.00047381548211,$ < 0=0.000341200968251,
Polyline.java,getTransformedVertices,THIS,Polyline,0,DEF,$ == null=0.572737514973,$ != null=0.204208061099,$.size++ >= $.threshold=0.00189048529137,$.ordered=0.0015669654822,$.size == 0=0.00122457474936,key.equals(keyTable[$])=0.000489548547193,$-- > 0=0.000481836294057,$.drawing=0.000479807029478,$ > 0=0.000454003427876,$.hasZeroValue=0.000345123698935,
Polyline.java,getTransformedVertices,i,int,0,NIL-FOR,$ < n=0.777734875679,i < $=0.127460718155,$ >= 0=0.00908546429127,$=0.00839185807854,$ < 0=0.00295549770817,$-- > 0=0.00249628908932,$ == 0=0.00124614988454,$ > 0=0.00114962854423,$ != 0=0.00113559584133,$ >= size=0.000968292995822,
Polyline.java,getTransformedVertices,n,int,0,NIL-FOR,i < $=0.978276789188,$ < n=0.00803362764418,$=0.0013190995669,$ < 0=0.000588595808949,$ == 0=0.000371090165572,$ > 0=0.000273555866443,$ != 0=0.000156535679707,$ >= size=0.000152204054757,$-- > 0=0.000118981515698,key.equals(keyTable[$])=0.000110232438601,
Polyline.java,getTransformedVertices,scale,boolean,0,DEF,$=0.470051884651,$ > 0=0.00130648119375,key.equals(keyTable[$])=0.0012042815797,$ != 0=0.000823684094939,$ == 0=0.000566878297832,$.size++ >= $.threshold=0.000548436073586,$.size == 0=0.000546076276805,$ >= 0=0.000504717114381,$ < 0=0.000472906336654,$ >= size=0.000416546710767,
Polyline.java,getTransformedVertices,rotation,float,0,DEF,$=0.0946773290634,$ != 0=0.0679271444678,$ > 0=0.0488876067102,$ < 0=0.0183513686061,$ == 0=0.0144323632121,$ >= 0=0.0043627070263,key.equals(keyTable[$])=0.00171617104206,$ == null=0.00114398635924,$.size++ >= $.threshold=0.000781553564593,$.size == 0=0.000778190791607,
Polyline.java,getLength,i,int,0,NIL-FOR,$ < n=0.777734875679,i < $=0.127460718155,$ >= 0=0.00908546429127,$=0.00839185807854,$ < 0=0.00295549770817,$-- > 0=0.00249628908932,$ == 0=0.00124614988454,$ > 0=0.00114962854423,$ != 0=0.00113559584133,$ >= size=0.000968292995822,
Polyline.java,getLength,n,int,0,NIL-FOR,i < $=0.978276789188,$ < n=0.00803362764418,$=0.0013190995669,$ < 0=0.000588595808949,$ == 0=0.000371090165572,$ > 0=0.000273555866443,$ != 0=0.000156535679707,$ >= size=0.000152204054757,$-- > 0=0.000118981515698,key.equals(keyTable[$])=0.000110232438601,
Polyline.java,getScaledLength,i,int,0,NIL-FOR,$ < n=0.777734875679,i < $=0.127460718155,$ >= 0=0.00908546429127,$=0.00839185807854,$ < 0=0.00295549770817,$-- > 0=0.00249628908932,$ == 0=0.00124614988454,$ > 0=0.00114962854423,$ != 0=0.00113559584133,$ >= size=0.000968292995822,
Polyline.java,getScaledLength,n,int,0,NIL-FOR,i < $=0.978276789188,$ < n=0.00803362764418,$=0.0013190995669,$ < 0=0.000588595808949,$ == 0=0.000371090165572,$ > 0=0.000273555866443,$ != 0=0.000156535679707,$ >= size=0.000152204054757,$-- > 0=0.000118981515698,key.equals(keyTable[$])=0.000110232438601,
Polyline.java,setVertices,THIS,Polyline,0,IllegalArgumentException,$ == null=0.57165235281,$ != null=0.203821152449,$.size++ >= $.threshold=0.00184146803804,$ < 0=0.00183616322465,$.ordered=0.00156399665866,$.size == 0=0.00122225459199,key.equals(keyTable[$])=0.000488621008117,$-- > 0=0.000480923394207,$.drawing=0.000478897971334,$.hasZeroValue=0.000344469794072,
Polyline.java,setVertices,vertices,float[],0,IllegalArgumentException,$=0.100004717708,$ < 0=0.0470058955252,$ == 0=0.0235969610512,$ != 0=0.0150784170255,$ >= 0=0.0138485431671,$ > 0=0.00327005330473,$ == null=0.00181897240691,key.equals(keyTable[$])=0.00181273825001,$.size == 0=0.00082197872689,$.size++ >= $.threshold=0.000805652525742,
Pool.java,free,object,T,0,IllegalArgumentException,$ == null=0.893451571465,$ != null=0.0544580854475,$ < 0=0.000121454475448,key.equals(keyTable[$])=0.000118333402497,$ != 0=8.73912358657e-05,$ == 0=5.45010734641e-05,$.size == 0=5.36578008905e-05,$.size++ >= $.threshold=5.22269074281e-05,$ >= 0=4.95937965752e-05,$=4.24018217018e-05,
Pool.java,freeAll,objects,Array<T>,0,IllegalArgumentException,$ == null=0.868284881115,$ != null=0.0717964172363,$.size == 0=0.000386225583497,$.ordered=0.00014368747361,$ < 0=0.000137932205689,key.equals(keyTable[$])=0.000134387708385,$ != 0=9.92476125248e-05,$ == 0=6.18952326477e-05,$.size++ >= $.threshold=6.02335276199e-05,$ >= 0=5.63221910852e-05,
Pool.java,freeAll,objects,Array<T>,0,NIL-FOR,$ == null=0.584133625031,$ != null=0.226605862379,$.size == 0=0.00157060660422,$ >= size=0.000547027331777,$.ordered=0.000451798405265,$-- > 0=0.000441222218797,key.equals(keyTable[$])=0.000422556971898,$ < 0=0.000236847248743,$ != 0=0.000233933576965,$ >= 0=0.000205523261684,
Pool.java,freeAll,object,T,0,DEF,$ == null=0.597378730774,$ != null=0.258915603161,$ > 0=0.000497577013448,key.equals(keyTable[$])=0.000325797213009,$ != 0=0.00024060679425,$ == 0=0.000160713214427,$ < 0=0.000149310275447,$.size++ >= $.threshold=0.00014836974151,$.size == 0=0.000147731421748,$ >= 0=0.000136542337714,
PooledLinkedList.java,next,THIS,PooledLinkedList,0,RET,$ == null=0.564087510109,$ != null=0.201123923063,$.size == 0=0.0139126796275,$.size++ >= $.threshold=0.00180448428728,key.equals(keyTable[$])=0.00158132100478,$.ordered=0.00154329976067,$ == 0=0.000923426821828,$-- > 0=0.000568966963328,$.drawing=0.000472560554044,$ < 0=0.000380086974474,
PooledLinkedList.java,previous,THIS,PooledLinkedList,0,RET,$ == null=0.564145743847,$ != null=0.201144695282,$.size == 0=0.0139141157269,$.size++ >= $.threshold=0.00180467055179,key.equals(keyTable[$])=0.00158148421906,$.ordered=0.00154345913325,$ == 0=0.000923522165976,$-- > 0=0.000569025694858,$.drawing=0.000472609332064,$ < 0=0.000380126206437,
PooledLinkedList.java,remove,THIS,PooledLinkedList,0,RET,$ == null=0.558756411076,$ != null=0.199223130941,$.size == 0=0.0232922099531,$.size++ >= $.threshold=0.00179992604535,key.equals(keyTable[$])=0.00156637607142,$.ordered=0.00152871420141,$ == 0=0.000944334897213,$-- > 0=0.000563589739613,$.drawing=0.000468094454845,$ < 0=0.000376494805096,
Pools.java,get,pool,Pool,0,DEF,$ == null=0.58545589447,$ != null=0.272273957729,$.size == 0=0.000830052536912,$.ordered=0.000341390317772,$ > 0=0.000325980508933,key.equals(keyTable[$])=0.000319294777,$ != 0=0.000248899887083,$ == 0=0.000157842441695,$ < 0=0.000146330261487,$.size++ >= $.threshold=0.00014540849952,
Pools.java,free,object,Object,0,IllegalArgumentException,$ == null=0.889129042625,$ != null=0.0581513158977,$.size == 0=0.000306136353174,$.size++ >= $.threshold=0.000294518395094,$.ordered=0.000125910082716,$ < 0=0.000120866876387,key.equals(keyTable[$])=0.000117760901048,$ != 0=8.69684372446e-05,$ == 0=5.42373963981e-05,$ >= 0=4.93538609589e-05,
Pools.java,free,pool,Pool,0,RET,$ == null=0.60211533308,$ != null=0.216056928039,$.size == 0=0.00136951182503,$.ordered=0.000435895577539,key.equals(keyTable[$])=0.000424473488238,$ == 0=0.000286348891677,$ != 0=0.000238233435084,$ < 0=0.000203201328986,$ >= 0=0.000185553552001,$.size++ >= $.threshold=0.000179932685569,
Pools.java,freeAll,objects,Array,0,IllegalArgumentException,$ == null=0.868284881115,$ != null=0.0717964172363,$.size == 0=0.000386225583497,$.ordered=0.00014368747361,$ < 0=0.000137932205689,key.equals(keyTable[$])=0.000134387708385,$ != 0=9.92476125248e-05,$ == 0=6.18952326477e-05,$.size++ >= $.threshold=6.02335276199e-05,$ >= 0=5.63221910852e-05,
Pools.java,freeAll,i,int,0,NIL-FOR,$ < n=0.777457892895,i < $=0.127415314317,$ >= 0=0.00908222794533,$=0.00838886853307,$ < 0=0.00295444508083,$-- > 0=0.00249539990909,$ > 0=0.00136496382765,$ == 0=0.00132420589216,$ != 0=0.00113519141451,$ >= size=0.000967948115431,
Pools.java,freeAll,n,int,0,NIL-FOR,i < $=0.978321254253,$ < n=0.00803399272263,$=0.00131915952079,$ < 0=0.000588622584473,$ == 0=0.000315877638059,$ > 0=0.000273568293778,$ != 0=0.000156542810146,$ >= size=0.000152210981469,$-- > 0=0.00011898692901,key.equals(keyTable[$])=0.000110237451736,
Pools.java,freeAll,object,Object,0,DEF,$ == null=0.584144413471,$ != null=0.271664023399,$.size++ >= $.threshold=0.00208655162714,$.size == 0=0.000828193093184,$ > 0=0.000486553733936,$.ordered=0.000340625556419,key.equals(keyTable[$])=0.000318579521263,$ != 0=0.000235276398598,$ == 0=0.000157152782776,$ < 0=0.000146002465044,
Pools.java,freeAll,pool,Pool,0,DEF,$ == null=0.585367619991,$ != null=0.272232919931,$.size == 0=0.000829927390441,$.ordered=0.000341338862199,$ > 0=0.000325931352563,key.equals(keyTable[$])=0.000319246639265,$ != 0=0.000248862372246,$ == 0=0.000157481874339,$ < 0=0.000146308200783,$.size++ >= $.threshold=0.000145386584336,
Pools.java,freeAll,pool,Pool,0,DEF,$ == null=0.585367619991,$ != null=0.272232919931,$.size == 0=0.000829927390441,$.ordered=0.000341338862199,$ > 0=0.000325931352563,key.equals(keyTable[$])=0.000319246639265,$ != 0=0.000248862372246,$ == 0=0.000157481874339,$ < 0=0.000146308200783,$.size++ >= $.threshold=0.000145386584336,
Pools.java,freeAll,samePool,boolean,0,DEF,$=0.469803482294,$ > 0=0.00130579085089,key.equals(keyTable[$])=0.00120364513714,$ != 0=0.000823248818051,$ == 0=0.000565369613469,$.size++ >= $.threshold=0.000548146257643,$.size == 0=0.000545787683222,$ >= 0=0.000504450406879,$ < 0=0.000472656422062,$ >= size=0.000416326569393,
PrimitiveSpawnShapeValue.java,start,THIS,PrimitiveSpawnShapeValue,0,DEF,$ == null=0.572311222553,$ != null=0.204056084156,$.size++ >= $.threshold=0.0019228203455,$.ordered=0.0015657992335,$.size == 0=0.00122366345022,key.equals(keyTable[$])=0.000489184167236,$-- > 0=0.000481477676658,$.drawing=0.000479449925479,$ > 0=0.000394111208152,$.hasZeroValue=0.000344866828527,
PrimitiveSpawnShapeValue.java,start,THIS,PrimitiveSpawnShapeValue,0,DEF,$ == null=0.572311222553,$ != null=0.204056084156,$.size++ >= $.threshold=0.0019228203455,$.ordered=0.0015657992335,$.size == 0=0.00122366345022,key.equals(keyTable[$])=0.000489184167236,$-- > 0=0.000481477676658,$.drawing=0.000479449925479,$ > 0=0.000394111208152,$.hasZeroValue=0.000344866828527,
ProgressBar.java,ProgressBar,min,float,0,IllegalArgumentException,$=0.0986616462469,$ < 0=0.0606636889279,$ == 0=0.0289909970015,$ != 0=0.0119361020625,$ > 0=0.00806352589279,$ >= 0=0.00444349646568,key.equals(keyTable[$])=0.00178839301225,$ == null=0.0013388391817,$.size++ >= $.threshold=0.00104117114097,$.size == 0=0.000838661915623,
ProgressBar.java,ProgressBar,max,float,0,IllegalArgumentException,$=0.0991467833519,$ < 0=0.060961984098,$ == 0=0.0232736896724,$ != 0=0.0119947940111,$ > 0=0.00862228590995,$ >= 0=0.00446534575894,key.equals(keyTable[$])=0.00179718690924,$ == null=0.00176900601946,$.size++ >= $.threshold=0.00104629085399,$.size == 0=0.000842785753775,
ProgressBar.java,ProgressBar,stepSize,float,0,IllegalArgumentException,$=0.0965966284275,$ < 0=0.0837252736092,$ == 0=0.0283842049539,$ != 0=0.00949055142701,$ > 0=0.00667606759816,$ >= 0=0.00435049273074,key.equals(keyTable[$])=0.00175096141174,$ == null=0.00131081684958,$.size++ >= $.threshold=0.00101937912405,$.size == 0=0.000821108464152,
ProgressBar.java,setStyle,style,ProgressBarStyle,0,IllegalArgumentException,$ == null=0.881912052631,$ != null=0.0661876350641,$ < 0=0.000451840664027,$.size == 0=0.000299313775031,$.ordered=0.000123104051454,key.equals(keyTable[$])=0.000115136484965,$ >= 0=0.000106232895632,$ == 0=0.00010132821626,$ != 0=9.23584593693e-05,$.size++ >= $.threshold=5.11711805302e-05,
ProgressBar.java,act,THIS,ProgressBar,0,DEF,$ == null=0.571214675903,$ != null=0.203665092587,$.size++ >= $.threshold=0.0030598398298,$.ordered=0.00156279909424,$.size == 0=0.00126307015307,key.equals(keyTable[$])=0.00048824690748,$-- > 0=0.000480555172544,$.drawing=0.000478531292174,$ > 0=0.0004527962883,$ < 0=0.00042436903459,
ProgressBar.java,act,stage,Stage,0,DEF,$ == null=0.619230747223,$ != null=0.250053733587,$ > 0=0.000319844722981,key.equals(keyTable[$])=0.000294824858429,$ == 0=0.000270605058176,$.size++ >= $.threshold=0.000217893335503,$ < 0=0.000198593275854,$ != 0=0.000154106732225,$.size == 0=0.000138257149956,$ >= 0=0.000120767617773,
ProgressBar.java,act,stage,Stage,0,DEF,$ == null=0.619230747223,$ != null=0.250053733587,$ > 0=0.000319844722981,key.equals(keyTable[$])=0.000294824858429,$ == 0=0.000270605058176,$.size++ >= $.threshold=0.000217893335503,$ < 0=0.000198593275854,$ != 0=0.000154106732225,$.size == 0=0.000138257149956,$ >= 0=0.000120767617773,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,bg,Drawable,0,DEF,$ != null=0.470040887594,$ == null=0.421230226755,$.size++ >= $.threshold=0.000980880926363,$.size == 0=0.000740491086617,$.ordered=0.000254494778346,key.equals(keyTable[$])=0.00023802331998,$-- > 0=0.00023427355336,$.drawing=0.000233286889852,$ > 0=0.000220740927034,$.hasZeroValue=0.000167802529177,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,THIS,ProgressBar,0,DEF,$ == null=0.571921467781,$ != null=0.203917101026,$.size++ >= $.threshold=0.00188779167365,$.ordered=0.00156473275274,$.size == 0=0.00146025535651,key.equals(keyTable[$])=0.000488850986585,$-- > 0=0.0004811497638,$.drawing=0.000479123380501,$ > 0=0.000453356537037,$.hasZeroValue=0.000344631931512,
ProgressBar.java,draw,knob,Drawable,1,DEF,$ == null=0.482153773308,$ != null=0.39561766386,$.size == 0=0.000847590097692,$ > 0=0.000334870506776,$.ordered=0.000291302974802,key.equals(keyTable[$])=0.000272449222393,$ != 0=0.00015942491882,$ == 0=0.000152465479914,$.size++ >= $.threshold=0.00013155284978,$ < 0=0.000116030118079,
ProgressBar.java,draw,knobBefore,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,bg,Drawable,0,DEF,$ != null=0.470040887594,$ == null=0.421230226755,$.size++ >= $.threshold=0.000980880926363,$.size == 0=0.000740491086617,$.ordered=0.000254494778346,key.equals(keyTable[$])=0.00023802331998,$-- > 0=0.00023427355336,$.drawing=0.000233286889852,$ > 0=0.000220740927034,$.hasZeroValue=0.000167802529177,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,knobAfter,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,knob,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,bg,Drawable,0,DEF,$ != null=0.470040887594,$ == null=0.421230226755,$.size++ >= $.threshold=0.000980880926363,$.size == 0=0.000740491086617,$.ordered=0.000254494778346,key.equals(keyTable[$])=0.00023802331998,$-- > 0=0.00023427355336,$.drawing=0.000233286889852,$ > 0=0.000220740927034,$.hasZeroValue=0.000167802529177,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,THIS,ProgressBar,0,DEF,$ == null=0.571921467781,$ != null=0.203917101026,$.size++ >= $.threshold=0.00188779167365,$.ordered=0.00156473275274,$.size == 0=0.00146025535651,key.equals(keyTable[$])=0.000488850986585,$-- > 0=0.0004811497638,$.drawing=0.000479123380501,$ > 0=0.000453356537037,$.hasZeroValue=0.000344631931512,
ProgressBar.java,draw,knob,Drawable,1,DEF,$ == null=0.482153773308,$ != null=0.39561766386,$.size == 0=0.000847590097692,$ > 0=0.000334870506776,$.ordered=0.000291302974802,key.equals(keyTable[$])=0.000272449222393,$ != 0=0.00015942491882,$ == 0=0.000152465479914,$.size++ >= $.threshold=0.00013155284978,$ < 0=0.000116030118079,
ProgressBar.java,draw,knobBefore,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,bg,Drawable,0,DEF,$ != null=0.470040887594,$ == null=0.421230226755,$.size++ >= $.threshold=0.000980880926363,$.size == 0=0.000740491086617,$.ordered=0.000254494778346,key.equals(keyTable[$])=0.00023802331998,$-- > 0=0.00023427355336,$.drawing=0.000233286889852,$ > 0=0.000220740927034,$.hasZeroValue=0.000167802529177,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,knobAfter,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,draw,knob,Drawable,0,DEF,$ != null=0.470944166183,$ == null=0.422039717436,$.size == 0=0.000741914089303,$ > 0=0.000325546658132,$.ordered=0.000254983868217,key.equals(keyTable[$])=0.000238480730332,$ != 0=0.000139548108564,$ == 0=0.000127116116346,$.size++ >= $.threshold=0.000115896495117,$ < 0=0.000101563688077,
ProgressBar.java,draw,THIS,ProgressBar,1,DEF,$ == null=0.571947932243,$ != null=0.203926533461,$.size++ >= $.threshold=0.00188787898514,$.ordered=0.00156480527949,$.size == 0=0.00146032287739,key.equals(keyTable[$])=0.000488873629365,$-- > 0=0.000481172028231,$.drawing=0.00047914555762,$ > 0=0.000408217252698,$.hasZeroValue=0.000344647880411,
ProgressBar.java,getVisualValue,THIS,ProgressBar,0,RET,$ == null=0.565585494041,$ != null=0.201658025384,$.size == 0=0.012632874772,$.size++ >= $.threshold=0.00180927617475,key.equals(keyTable[$])=0.00158552033827,$.ordered=0.00154739816207,$-- > 0=0.00057047791779,$ == 0=0.000560486572795,$.drawing=0.00047381548211,$ < 0=0.000341200968251,
ProgressBar.java,setValue,oldValue,float,0,RET,$=0.095774166286,$ == 0=0.0877149924636,$ < 0=0.0367392599583,$ >= 0=0.00775100011379,$ != 0=0.00441173743457,$ > 0=0.00403936300427,key.equals(keyTable[$])=0.00180755148176,$.size == 0=0.00144862988964,$ == null=0.00113419594709,$.size++ >= $.threshold=0.000771570601501,
ProgressBar.java,setValue,value,float,0,RET,$=0.0984829217196,$ == 0=0.0623121634126,$ < 0=0.0318432897329,$ >= 0=0.0140877673402,$ != 0=0.00488828169182,$ > 0=0.00322029180825,key.equals(keyTable[$])=0.00185867387336,$.size == 0=0.001489601098,$ == null=0.0011662740726,$.size++ >= $.threshold=0.000793392711785,
ProgressBar.java,setValue,cancelled,boolean,1,DEF,$=0.464472830296,$.size++ >= $.threshold=0.00467744655907,key.equals(keyTable[$])=0.00118998799007,$-- > 0=0.00117124116514,$.drawing=0.00116630829871,$ == 0=0.000988697982393,$ > 0=0.000947776075918,$.hasZeroValue=0.000838921929244,key.equals($.keyTable[index])=0.000691023073159,$ >= 0=0.000644237617962,
ProgressBar.java,setRange,min,float,0,IllegalArgumentException,$ < 0=0.134978190064,$=0.0915194898844,$ == 0=0.0218572206795,$ != 0=0.0107544586062,$ >= 0=0.00754139153287,$ > 0=0.00420171394944,key.equals(keyTable[$])=0.00165893055964,$ == null=0.00126724108122,$.size == 0=0.000752235355321,$.size++ >= $.threshold=0.00073729432188,
ProgressBar.java,setRange,max,float,0,IllegalArgumentException,$ < 0=0.134900420904,$=0.0914667546749,$ == 0=0.0218446273357,$ != 0=0.0107482615858,$ >= 0=0.00753704598173,$ > 0=0.00419929251075,$ == null=0.00184274138883,key.equals(keyTable[$])=0.00165797455702,$.size == 0=0.00075180188287,$.size++ >= $.threshold=0.000736869464163,
ProgressBar.java,setRange,min,float,1,DEF,$=0.0984319597483,$ == 0=0.0468947701156,$ > 0=0.0253007635474,$ < 0=0.0198737066239,$ != 0=0.0169785004109,$ >= 0=0.00811099354178,key.equals(keyTable[$])=0.00178422965109,$ == null=0.00118935364299,$.size++ >= $.threshold=0.000827061303426,$.size == 0=0.000809051620308,
ProgressBar.java,setRange,max,float,0,DEF,$=0.100111730397,$ > 0=0.0314865373075,$ == 0=0.0241272486746,$ < 0=0.0202128570527,$ != 0=0.0172682441771,$ >= 0=0.00824940949678,key.equals(keyTable[$])=0.0018146779621,$ == null=0.00176001072396,$.size++ >= $.threshold=0.000841175322421,$.size == 0=0.000822858302854,
ProgressBar.java,setStepSize,stepSize,float,0,IllegalArgumentException,$ < 0=0.168681979179,$=0.0870806053281,$ == 0=0.0248181242496,$ != 0=0.0131297567859,$ >= 0=0.00883400067687,$ > 0=0.00367270410061,key.equals(keyTable[$])=0.0015784696443,$ == null=0.00120577728376,$.size == 0=0.000715750269592,$.size++ >= $.threshold=0.000701533979736,
